Spark assembly has been built with Hive, including Datanucleus jars on classpath
Java HotSpot(TM) 64-Bit Server VM warning: ignoring option MaxPermSize=128m; support was removed in 8.0
Java HotSpot(TM) 64-Bit Server VM warning: ignoring option MaxPermSize=10g; support was removed in 8.0
2014-07-10 20:38:10,815 [main] WARN  org.apache.spark.SparkConf - 
2014-07-10 23:17:42,946 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:380 as TID 381 on executor 1: dco-node126-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:17:42,947 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:380 as 6178 bytes in 1 ms
2014-07-10 23:17:42,950 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 217 in 9226470 ms on dco-node126-mgt.dco.ethz.ch (progress: 125/497)
2014-07-10 23:17:42,950 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 217)
2014-07-10 23:18:19,105 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:381 as TID 382 on executor 10: dco-node128-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:18:19,105 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:381 as 6252 bytes in 0 ms
2014-07-10 23:18:19,108 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 154 in 9262658 ms on dco-node128-mgt.dco.ethz.ch (progress: 126/497)
2014-07-10 23:18:19,109 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 154)
2014-07-10 23:18:38,753 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:382 as TID 383 on executor 9: dco-node121-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:18:38,755 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:382 as 6178 bytes in 1 ms
2014-07-10 23:18:38,757 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 44 in 9282374 ms on dco-node121-mgt.dco.ethz.ch (progress: 127/497)
2014-07-10 23:18:38,757 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 44)
2014-07-10 23:18:51,639 [spark-akka.actor.default-dispatcher-36] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:383 as TID 384 on executor 9: dco-node121-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:18:51,640 [spark-akka.actor.default-dispatcher-36] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:383 as 6252 bytes in 0 ms
2014-07-10 23:18:51,643 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 12 in 9295287 ms on dco-node121-mgt.dco.ethz.ch (progress: 128/497)
2014-07-10 23:18:51,643 [spark-akka.actor.default-dispatcher-36] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 12)
2014-07-10 23:19:00,815 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:384 as TID 385 on executor 2: dco-node125-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:19:00,816 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:384 as 6252 bytes in 0 ms
2014-07-10 23:19:00,818 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 71 in 9304416 ms on dco-node125-mgt.dco.ethz.ch (progress: 129/497)
2014-07-10 23:19:00,818 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 71)
2014-07-10 23:19:13,113 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:385 as TID 386 on executor 8: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:19:13,113 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:385 as 6178 bytes in 0 ms
2014-07-10 23:19:13,115 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 212 in 9316638 ms on dco-node130-mgt.dco.ethz.ch (progress: 130/497)
2014-07-10 23:19:13,115 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 212)
2014-07-10 23:19:17,356 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:386 as TID 387 on executor 9: dco-node121-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:19:17,356 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:386 as 6252 bytes in 0 ms
2014-07-10 23:19:17,359 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 60)
2014-07-10 23:19:17,359 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 60 in 9320964 ms on dco-node121-mgt.dco.ethz.ch (progress: 131/497)
2014-07-10 23:19:31,172 [spark-akka.actor.default-dispatcher-24] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:387 as TID 388 on executor 3: dco-node123-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:19:31,172 [spark-akka.actor.default-dispatcher-24] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:387 as 6178 bytes in 0 ms
2014-07-10 23:19:31,175 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 210 in 9334698 ms on dco-node123-mgt.dco.ethz.ch (progress: 132/497)
2014-07-10 23:19:31,175 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 210)
2014-07-10 23:19:46,961 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:388 as TID 389 on executor 3: dco-node123-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:19:46,961 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:388 as 6178 bytes in 0 ms
2014-07-10 23:19:46,964 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 178 in 9350502 ms on dco-node123-mgt.dco.ethz.ch (progress: 133/497)
2014-07-10 23:19:46,964 [spark-akka.actor.default-dispatcher-24] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 178)
2014-07-10 23:20:18,726 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:389 as TID 390 on executor 2: dco-node125-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:20:18,727 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:389 as 6252 bytes in 0 ms
2014-07-10 23:20:18,729 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 103 in 9382307 ms on dco-node125-mgt.dco.ethz.ch (progress: 134/497)
2014-07-10 23:20:18,729 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 103)
2014-07-10 23:20:22,568 [spark-akka.actor.default-dispatcher-24] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:390 as TID 391 on executor 1: dco-node126-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:20:22,569 [spark-akka.actor.default-dispatcher-24] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:390 as 6178 bytes in 0 ms
2014-07-10 23:20:22,571 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 153 in 9386122 ms on dco-node126-mgt.dco.ethz.ch (progress: 135/497)
2014-07-10 23:20:22,571 [spark-akka.actor.default-dispatcher-24] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 153)
2014-07-10 23:21:01,470 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:391 as TID 392 on executor 2: dco-node125-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:21:01,470 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:391 as 6178 bytes in 0 ms
2014-07-10 23:21:01,473 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 87 in 9425060 ms on dco-node125-mgt.dco.ethz.ch (progress: 136/497)
2014-07-10 23:21:01,473 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 87)
2014-07-10 23:21:22,586 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:392 as TID 393 on executor 11: dco-node124-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:21:22,587 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:392 as 6178 bytes in 1 ms
2014-07-10 23:21:22,589 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 171)
2014-07-10 23:21:22,589 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 171 in 9446131 ms on dco-node124-mgt.dco.ethz.ch (progress: 137/497)
2014-07-10 23:21:48,820 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:393 as TID 394 on executor 1: dco-node126-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:21:48,821 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:393 as 7293 bytes in 1 ms
2014-07-10 23:21:48,822 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 201 in 9472351 ms on dco-node126-mgt.dco.ethz.ch (progress: 138/497)
2014-07-10 23:21:48,822 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 201)
2014-07-10 23:21:55,421 [spark-akka.actor.default-dispatcher-25] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:394 as TID 395 on executor 9: dco-node121-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:21:55,421 [spark-akka.actor.default-dispatcher-25] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:394 as 7665 bytes in 0 ms
2014-07-10 23:21:55,423 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 156 in 9478972 ms on dco-node121-mgt.dco.ethz.ch (progress: 139/497)
2014-07-10 23:21:55,423 [spark-akka.actor.default-dispatcher-25] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 156)
2014-07-10 23:21:57,787 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:395 as TID 396 on executor 9: dco-node121-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:21:57,788 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:395 as 6326 bytes in 0 ms
2014-07-10 23:21:57,790 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 92 in 9481375 ms on dco-node121-mgt.dco.ethz.ch (progress: 140/497)
2014-07-10 23:21:57,791 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 92)
2014-07-10 23:21:59,134 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:396 as TID 397 on executor 4: dco-node135-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:21:59,134 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:396 as 7816 bytes in 0 ms
2014-07-10 23:21:59,137 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 17 in 9482775 ms on dco-node135-mgt.dco.ethz.ch (progress: 141/497)
2014-07-10 23:21:59,137 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 17)
2014-07-10 23:22:10,453 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:397 as TID 398 on executor 13: dco-node122-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:22:10,454 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:397 as 7367 bytes in 0 ms
2014-07-10 23:22:10,456 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 13 in 9494099 ms on dco-node122-mgt.dco.ethz.ch (progress: 142/497)
2014-07-10 23:22:10,456 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 13)
2014-07-10 23:22:16,613 [spark-akka.actor.default-dispatcher-36] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:398 as TID 399 on executor 10: dco-node128-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:22:16,613 [spark-akka.actor.default-dispatcher-36] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:398 as 7293 bytes in 0 ms
2014-07-10 23:22:16,616 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 250)
2014-07-10 23:22:16,616 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 250 in 9500121 ms on dco-node128-mgt.dco.ethz.ch (progress: 143/497)
2014-07-10 23:22:30,791 [spark-akka.actor.default-dispatcher-27] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:399 as TID 400 on executor 4: dco-node135-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:22:30,791 [spark-akka.actor.default-dispatcher-27] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:399 as 7441 bytes in 0 ms
2014-07-10 23:22:30,794 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 1 in 9514451 ms on dco-node135-mgt.dco.ethz.ch (progress: 144/497)
2014-07-10 23:22:30,794 [spark-akka.actor.default-dispatcher-27] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 1)
2014-07-10 23:23:01,830 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:400 as TID 401 on executor 11: dco-node124-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:23:01,830 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:400 as 6849 bytes in 0 ms
2014-07-10 23:23:01,833 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 155)
2014-07-10 23:23:01,833 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 155 in 9545382 ms on dco-node124-mgt.dco.ethz.ch (progress: 145/497)
2014-07-10 23:23:43,053 [spark-akka.actor.default-dispatcher-42] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:401 as TID 402 on executor 1: dco-node126-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:23:43,054 [spark-akka.actor.default-dispatcher-42] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:401 as 6775 bytes in 0 ms
2014-07-10 23:23:43,055 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 169 in 9586599 ms on dco-node126-mgt.dco.ethz.ch (progress: 146/497)
2014-07-10 23:23:43,055 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 169)
2014-07-10 23:23:47,790 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:402 as TID 403 on executor 2: dco-node125-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:23:47,790 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:402 as 6698 bytes in 0 ms
2014-07-10 23:23:47,793 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 183)
2014-07-10 23:23:47,793 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 183 in 9591330 ms on dco-node125-mgt.dco.ethz.ch (progress: 147/497)
2014-07-10 23:24:11,550 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:403 as TID 404 on executor 4: dco-node135-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:24:11,550 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:403 as 6550 bytes in 0 ms
2014-07-10 23:24:11,552 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 65 in 9615154 ms on dco-node135-mgt.dco.ethz.ch (progress: 148/497)
2014-07-10 23:24:11,552 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 65)
2014-07-10 23:24:17,085 [spark-akka.actor.default-dispatcher-36] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:404 as TID 405 on executor 7: dco-node127-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:24:17,086 [spark-akka.actor.default-dispatcher-36] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:404 as 6624 bytes in 1 ms
2014-07-10 23:24:17,088 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 47)
2014-07-10 23:24:17,088 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 47 in 9620703 ms on dco-node127-mgt.dco.ethz.ch (progress: 149/497)
2014-07-10 23:24:18,090 [spark-akka.actor.default-dispatcher-25] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:405 as TID 406 on executor 4: dco-node135-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:24:18,090 [spark-akka.actor.default-dispatcher-25] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:405 as 6698 bytes in 0 ms
2014-07-10 23:24:18,093 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 97 in 9621675 ms on dco-node135-mgt.dco.ethz.ch (progress: 150/497)
2014-07-10 23:24:18,093 [spark-akka.actor.default-dispatcher-25] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 97)
2014-07-10 23:24:19,898 [spark-akka.actor.default-dispatcher-42] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:406 as TID 407 on executor 10: dco-node128-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:24:19,898 [spark-akka.actor.default-dispatcher-42] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:406 as 6550 bytes in 0 ms
2014-07-10 23:24:19,900 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 106 in 9623476 ms on dco-node128-mgt.dco.ethz.ch (progress: 151/497)
2014-07-10 23:24:19,900 [spark-akka.actor.default-dispatcher-42] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 106)
2014-07-10 23:24:21,543 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:407 as TID 408 on executor 13: dco-node122-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:24:21,543 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:407 as 6474 bytes in 0 ms
2014-07-10 23:24:21,546 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 93 in 9625129 ms on dco-node122-mgt.dco.ethz.ch (progress: 152/497)
2014-07-10 23:24:21,546 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 93)
2014-07-10 23:24:25,462 [spark-akka.actor.default-dispatcher-42] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:408 as TID 409 on executor 10: dco-node128-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:24:25,463 [spark-akka.actor.default-dispatcher-42] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:408 as 6474 bytes in 0 ms
2014-07-10 23:24:25,465 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 202 in 9628993 ms on dco-node128-mgt.dco.ethz.ch (progress: 153/497)
2014-07-10 23:24:25,465 [spark-akka.actor.default-dispatcher-42] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 202)
2014-07-10 23:24:27,589 [spark-akka.actor.default-dispatcher-27] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:409 as TID 410 on executor 11: dco-node124-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:24:27,590 [spark-akka.actor.default-dispatcher-27] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:409 as 6400 bytes in 1 ms
2014-07-10 23:24:27,592 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 203 in 9631119 ms on dco-node124-mgt.dco.ethz.ch (progress: 154/497)
2014-07-10 23:24:27,592 [spark-akka.actor.default-dispatcher-27] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 203)
2014-07-10 23:24:32,741 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:410 as TID 411 on executor 13: dco-node122-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:24:32,741 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:410 as 6474 bytes in 0 ms
2014-07-10 23:24:32,743 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 45 in 9636359 ms on dco-node122-mgt.dco.ethz.ch (progress: 155/497)
2014-07-10 23:24:32,743 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 45)
2014-07-10 23:24:47,490 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:411 as TID 412 on executor 12: dco-node132-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:24:47,497 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:411 as 6400 bytes in 1 ms
2014-07-10 23:24:47,499 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 152 in 9651050 ms on dco-node132-mgt.dco.ethz.ch (progress: 156/497)
2014-07-10 23:24:47,499 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 152)
2014-07-10 23:24:50,763 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:412 as TID 413 on executor 6: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:24:50,763 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:412 as 6474 bytes in 0 ms
2014-07-10 23:24:50,765 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 229 in 9654281 ms on dco-node134-mgt.dco.ethz.ch (progress: 157/497)
2014-07-10 23:24:50,765 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 229)
2014-07-10 23:25:04,954 [spark-akka.actor.default-dispatcher-38] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:413 as TID 414 on executor 12: dco-node132-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:25:04,955 [spark-akka.actor.default-dispatcher-38] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:413 as 6550 bytes in 0 ms
2014-07-10 23:25:04,956 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 248 in 9668464 ms on dco-node132-mgt.dco.ethz.ch (progress: 158/497)
2014-07-10 23:25:04,956 [spark-akka.actor.default-dispatcher-38] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 248)
2014-07-10 23:25:13,523 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:414 as TID 415 on executor 0: dco-node131-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:25:13,531 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:414 as 6624 bytes in 1 ms
2014-07-10 23:25:13,533 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 179)
2014-07-10 23:25:13,533 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 179 in 9677072 ms on dco-node131-mgt.dco.ethz.ch (progress: 159/497)
2014-07-10 23:25:19,141 [spark-akka.actor.default-dispatcher-25] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:415 as TID 416 on executor 14: dco-node136-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:25:19,141 [spark-akka.actor.default-dispatcher-25] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:415 as 6550 bytes in 0 ms
2014-07-10 23:25:19,143 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 238 in 9682655 ms on dco-node136-mgt.dco.ethz.ch (progress: 160/497)
2014-07-10 23:25:19,143 [spark-akka.actor.default-dispatcher-25] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 238)
2014-07-10 23:25:29,982 [spark-akka.actor.default-dispatcher-24] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:416 as TID 417 on executor 3: dco-node123-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:25:29,983 [spark-akka.actor.default-dispatcher-24] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:416 as 6624 bytes in 1 ms
2014-07-10 23:25:29,985 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 226 in 9693502 ms on dco-node123-mgt.dco.ethz.ch (progress: 161/497)
