Spark assembly has been built with Hive, including Datanucleus jars on classpath
Java HotSpot(TM) 64-Bit Server VM warning: ignoring option MaxPermSize=128m; support was removed in 8.0
2014-07-22 17:49:33,189 [main] WARN  org.apache.spark.SparkConf - 
2014-07-22 17:54:11,659 [main] INFO  org.apache.spark.SecurityManager - SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(root)
2014-07-22 17:54:12,096 [spark-akka.actor.default-dispatcher-4] INFO  akka.event.slf4j.Slf4jLogger - Slf4jLogger started
2014-07-22 17:54:12,150 [spark-akka.actor.default-dispatcher-4] INFO  Remoting - Starting remoting
2014-07-22 17:54:12,329 [spark-akka.actor.default-dispatcher-3] INFO  Remoting - Remoting started; listening on addresses :[akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:35192]
2014-07-22 17:54:12,331 [spark-akka.actor.default-dispatcher-4] INFO  Remoting - Remoting now listens on addresses: [akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:35192]
2014-07-22 17:54:12,362 [main] INFO  org.apache.spark.SparkEnv - Registering MapOutputTracker
2014-07-22 17:54:12,365 [main] INFO  org.apache.spark.SparkEnv - Registering BlockManagerMaster
2014-07-22 17:54:12,382 [main] INFO  org.apache.spark.storage.DiskBlockManager - Created local directory at /tmp/spark-local-20140722175412-3a2a
2014-07-22 17:54:12,387 [main] INFO  org.apache.spark.storage.MemoryStore - MemoryStore started with capacity 40.3 GB.
2014-07-22 17:54:12,416 [main] INFO  org.apache.spark.network.ConnectionManager - Bound socket to port 44231 with id = ConnectionManagerId(dco-node121-mgt.dco.ethz.ch,44231)
2014-07-22 17:54:12,421 [main] INFO  org.apache.spark.storage.BlockManagerMaster - Trying to register BlockManager
2014-07-22 17:54:12,424 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node121-mgt.dco.ethz.ch:44231 with 40.3 GB RAM
2014-07-22 17:54:12,425 [main] INFO  org.apache.spark.storage.BlockManagerMaster - Registered BlockManager
2014-07-22 17:54:12,442 [main] INFO  org.apache.spark.HttpServer - Starting HTTP Server
2014-07-22 17:54:12,500 [main] INFO  org.eclipse.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2014-07-22 17:54:12,521 [main] INFO  org.eclipse.jetty.server.AbstractConnector - Started SocketConnector@0.0.0.0:46316
2014-07-22 17:54:12,522 [main] INFO  org.apache.spark.broadcast.HttpBroadcast - Broadcast server started at http://172.31.109.131:46316
2014-07-22 17:54:12,529 [main] INFO  org.apache.spark.HttpFileServer - HTTP File server directory is /tmp/spark-e6ec43ed-a741-4c08-92ff-abcc86a28aa5
2014-07-22 17:54:12,529 [main] INFO  org.apache.spark.HttpServer - Starting HTTP Server
2014-07-22 17:54:12,530 [main] INFO  org.eclipse.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2014-07-22 17:54:12,532 [main] INFO  org.eclipse.jetty.server.AbstractConnector - Started SocketConnector@0.0.0.0:43134
2014-07-22 17:54:12,891 [main] INFO  org.eclipse.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2014-07-22 17:54:12,905 [main] INFO  org.eclipse.jetty.server.AbstractConnector - Started SelectChannelConnector@0.0.0.0:4040
2014-07-22 17:54:12,912 [main] INFO  org.apache.spark.ui.SparkUI - Started SparkUI at http://dco-node121-mgt.dco.ethz.ch:4040
2014-07-22 17:54:13,139 [main] WARN  org.apache.hadoop.util.NativeCodeLoader - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2014-07-22 17:54:13,765 [main] INFO  org.apache.spark.scheduler.EventLoggingListener - Logging events to hdfs://dco-node121.dco.ethz.ch:54310/spark_event_log/word-count--input=hdfs---dco-node121.dco.ethz.ch-54310-cw-combined,-output=hdfs---dco-node121.dco.ethz.ch-54310-cw-wordcount,-minpartitions=10-1406044453232
2014-07-22 17:54:13,968 [main] INFO  org.apache.spark.SparkContext - Added JAR file:/disk3/user_work/runs/word_count2/run.jar at http://172.31.109.131:43134/jars/run.jar with timestamp 1406044453967
2014-07-22 17:54:14,034 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Connecting to master spark://dco-node121.dco.ethz.ch:7077...
2014-07-22 17:54:14,298 [main] INFO  org.apache.spark.storage.MemoryStore - ensureFreeSpace(231905) called with curMem=0, maxMem=43218213273
2014-07-22 17:54:14,301 [main] INFO  org.apache.spark.storage.MemoryStore - Block broadcast_0 stored as values to memory (estimated size 226.5 KB, free 40.2 GB)
2014-07-22 17:54:14,406 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Connected to Spark cluster with app ID app-20140722175414-0001
2014-07-22 17:54:14,411 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/0 on worker-20140722175355-dco-node136-mgt.dco.ethz.ch-36984 (dco-node136-mgt.dco.ethz.ch:36984) with 16 cores
2014-07-22 17:54:14,412 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/0 on hostPort dco-node136-mgt.dco.ethz.ch:36984 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,413 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/1 on worker-20140722175345-dco-node121-mgt.dco.ethz.ch-58834 (dco-node121-mgt.dco.ethz.ch:58834) with 16 cores
2014-07-22 17:54:14,414 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/1 on hostPort dco-node121-mgt.dco.ethz.ch:58834 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,414 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/2 on worker-20140722175345-dco-node123-mgt.dco.ethz.ch-35766 (dco-node123-mgt.dco.ethz.ch:35766) with 16 cores
2014-07-22 17:54:14,414 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/2 on hostPort dco-node123-mgt.dco.ethz.ch:35766 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,415 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/3 on worker-20140722175357-dco-node126-mgt.dco.ethz.ch-43297 (dco-node126-mgt.dco.ethz.ch:43297) with 16 cores
2014-07-22 17:54:14,415 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/3 on hostPort dco-node126-mgt.dco.ethz.ch:43297 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,416 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/4 on worker-20140722175345-dco-node127-mgt.dco.ethz.ch-52050 (dco-node127-mgt.dco.ethz.ch:52050) with 16 cores
2014-07-22 17:54:14,416 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/4 on hostPort dco-node127-mgt.dco.ethz.ch:52050 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,417 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/5 on worker-20140722175345-dco-node122-mgt.dco.ethz.ch-54808 (dco-node122-mgt.dco.ethz.ch:54808) with 16 cores
2014-07-22 17:54:14,417 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/5 on hostPort dco-node122-mgt.dco.ethz.ch:54808 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,417 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/6 on worker-20140722175345-dco-node129-mgt.dco.ethz.ch-50929 (dco-node129-mgt.dco.ethz.ch:50929) with 16 cores
2014-07-22 17:54:14,418 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/6 on hostPort dco-node129-mgt.dco.ethz.ch:50929 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,418 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/7 on worker-20140722175356-dco-node135-mgt.dco.ethz.ch-58522 (dco-node135-mgt.dco.ethz.ch:58522) with 16 cores
2014-07-22 17:54:14,419 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/7 on hostPort dco-node135-mgt.dco.ethz.ch:58522 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,420 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/8 on worker-20140722175356-dco-node124-mgt.dco.ethz.ch-46787 (dco-node124-mgt.dco.ethz.ch:46787) with 16 cores
2014-07-22 17:54:14,420 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/8 on hostPort dco-node124-mgt.dco.ethz.ch:46787 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,421 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/9 on worker-20140722175345-dco-node131-mgt.dco.ethz.ch-59606 (dco-node131-mgt.dco.ethz.ch:59606) with 16 cores
2014-07-22 17:54:14,422 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/9 on hostPort dco-node131-mgt.dco.ethz.ch:59606 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,423 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/10 on worker-20140722175344-dco-node130-mgt.dco.ethz.ch-36450 (dco-node130-mgt.dco.ethz.ch:36450) with 16 cores
2014-07-22 17:54:14,423 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/10 on hostPort dco-node130-mgt.dco.ethz.ch:36450 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,423 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/11 on worker-20140722175345-dco-node132-mgt.dco.ethz.ch-39632 (dco-node132-mgt.dco.ethz.ch:39632) with 16 cores
2014-07-22 17:54:14,424 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/11 on hostPort dco-node132-mgt.dco.ethz.ch:39632 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,426 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/12 on worker-20140722175345-dco-node134-mgt.dco.ethz.ch-56307 (dco-node134-mgt.dco.ethz.ch:56307) with 16 cores
2014-07-22 17:54:14,426 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/12 on hostPort dco-node134-mgt.dco.ethz.ch:56307 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,427 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/13 on worker-20140722175356-dco-node128-mgt.dco.ethz.ch-36425 (dco-node128-mgt.dco.ethz.ch:36425) with 16 cores
2014-07-22 17:54:14,428 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/13 on hostPort dco-node128-mgt.dco.ethz.ch:36425 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,428 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/14 on worker-20140722175345-dco-node133-mgt.dco.ethz.ch-42889 (dco-node133-mgt.dco.ethz.ch:42889) with 16 cores
2014-07-22 17:54:14,429 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/14 on hostPort dco-node133-mgt.dco.ethz.ch:42889 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,429 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175414-0001/15 on worker-20140722175348-dco-node125-mgt.dco.ethz.ch-43879 (dco-node125-mgt.dco.ethz.ch:43879) with 16 cores
2014-07-22 17:54:14,430 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175414-0001/15 on hostPort dco-node125-mgt.dco.ethz.ch:43879 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:14,445 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/9 is now RUNNING
2014-07-22 17:54:14,446 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/5 is now RUNNING
2014-07-22 17:54:14,448 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/4 is now RUNNING
2014-07-22 17:54:14,450 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/6 is now RUNNING
2014-07-22 17:54:14,453 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/11 is now RUNNING
2014-07-22 17:54:14,455 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/1 is now RUNNING
2014-07-22 17:54:14,458 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/8 is now RUNNING
2014-07-22 17:54:14,462 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/2 is now RUNNING
2014-07-22 17:54:14,465 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/15 is now RUNNING
2014-07-22 17:54:14,467 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/10 is now RUNNING
2014-07-22 17:54:14,469 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/12 is now RUNNING
2014-07-22 17:54:14,472 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/14 is now RUNNING
2014-07-22 17:54:14,474 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/7 is now RUNNING
2014-07-22 17:54:14,476 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/3 is now RUNNING
2014-07-22 17:54:14,478 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/13 is now RUNNING
2014-07-22 17:54:14,481 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor updated: app-20140722175414-0001/0 is now RUNNING
Exception in thread "main" org.apache.hadoop.mapred.FileAlreadyExistsException: Output directory hdfs://dco-node121.dco.ethz.ch:54310/cw-wordcount already exists
	at org.apache.hadoop.mapred.FileOutputFormat.checkOutputSpecs(FileOutputFormat.java:132)
	at org.apache.spark.rdd.PairRDDFunctions.saveAsHadoopDataset(PairRDDFunctions.scala:761)
	at org.apache.spark.rdd.PairRDDFunctions.saveAsHadoopFile(PairRDDFunctions.scala:674)
	at org.apache.spark.rdd.PairRDDFunctions.saveAsHadoopFile(PairRDDFunctions.scala:593)
	at org.apache.spark.rdd.RDD.saveAsTextFile(RDD.scala:1068)
	at WordCountApp$.main(WordCountApp.scala:20)
	at WordCountApp.main(WordCountApp.scala)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:483)
	at org.apache.spark.deploy.SparkSubmit$.launch(SparkSubmit.scala:292)
	at org.apache.spark.deploy.SparkSubmit$.main(SparkSubmit.scala:55)
	at org.apache.spark.deploy.SparkSubmit.main(SparkSubmit.scala)
Spark assembly has been built with Hive, including Datanucleus jars on classpath
Java HotSpot(TM) 64-Bit Server VM warning: ignoring option MaxPermSize=128m; support was removed in 8.0
2014-07-22 17:54:20,418 [main] WARN  org.apache.spark.SparkConf - 
SPARK_JAVA_OPTS was detected (set to '-Xms4g -Xmx70g  -Dspark.akka.frameSize=2000').
This is deprecated in Spark 1.0+.

Please instead use:
 - ./spark-submit with conf/spark-defaults.conf to set defaults for an application
 - ./spark-submit with --driver-java-options to set -X options for a driver
 - spark.executor.extraJavaOptions to set -X options for executors
 - SPARK_DAEMON_JAVA_OPTS to set java options for standalone daemons (master or worker)
        
2014-07-22 17:54:20,420 [main] WARN  org.apache.spark.SparkConf - Setting 'spark.executor.extraJavaOptions' to '-Xms4g -Xmx70g  -Dspark.akka.frameSize=2000' as a work-around.
2014-07-22 17:54:20,421 [main] WARN  org.apache.spark.SparkConf - Setting 'spark.driver.extraJavaOptions' to '-Xms4g -Xmx70g  -Dspark.akka.frameSize=2000' as a work-around.
2014-07-22 17:54:20,470 [main] INFO  org.apache.spark.SecurityManager - Changing view acls to: root
2014-07-22 17:54:20,471 [main] INFO  org.apache.spark.SecurityManager - SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(root)
2014-07-22 17:54:20,910 [spark-akka.actor.default-dispatcher-2] INFO  akka.event.slf4j.Slf4jLogger - Slf4jLogger started
2014-07-22 17:54:20,969 [spark-akka.actor.default-dispatcher-2] INFO  Remoting - Starting remoting
2014-07-22 17:54:21,147 [spark-akka.actor.default-dispatcher-3] INFO  Remoting - Remoting started; listening on addresses :[akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:50361]
2014-07-22 17:54:21,150 [spark-akka.actor.default-dispatcher-5] INFO  Remoting - Remoting now listens on addresses: [akka.tcp://spark@dco-node121-mgt.dco.ethz.ch:50361]
2014-07-22 17:54:21,180 [main] INFO  org.apache.spark.SparkEnv - Registering MapOutputTracker
2014-07-22 17:54:21,183 [main] INFO  org.apache.spark.SparkEnv - Registering BlockManagerMaster
2014-07-22 17:54:21,200 [main] INFO  org.apache.spark.storage.DiskBlockManager - Created local directory at /tmp/spark-local-20140722175421-e359
2014-07-22 17:54:21,205 [main] INFO  org.apache.spark.storage.MemoryStore - MemoryStore started with capacity 40.3 GB.
2014-07-22 17:54:21,234 [main] INFO  org.apache.spark.network.ConnectionManager - Bound socket to port 33100 with id = ConnectionManagerId(dco-node121-mgt.dco.ethz.ch,33100)
2014-07-22 17:54:21,239 [main] INFO  org.apache.spark.storage.BlockManagerMaster - Trying to register BlockManager
2014-07-22 17:54:21,242 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node121-mgt.dco.ethz.ch:33100 with 40.3 GB RAM
2014-07-22 17:54:21,243 [main] INFO  org.apache.spark.storage.BlockManagerMaster - Registered BlockManager
2014-07-22 17:54:21,260 [main] INFO  org.apache.spark.HttpServer - Starting HTTP Server
2014-07-22 17:54:21,318 [main] INFO  org.eclipse.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2014-07-22 17:54:21,338 [main] INFO  org.eclipse.jetty.server.AbstractConnector - Started SocketConnector@0.0.0.0:47671
2014-07-22 17:54:21,339 [main] INFO  org.apache.spark.broadcast.HttpBroadcast - Broadcast server started at http://172.31.109.131:47671
2014-07-22 17:54:21,345 [main] INFO  org.apache.spark.HttpFileServer - HTTP File server directory is /tmp/spark-a375f400-cf4e-4641-9aa5-9e98583bd140
2014-07-22 17:54:21,345 [main] INFO  org.apache.spark.HttpServer - Starting HTTP Server
2014-07-22 17:54:21,346 [main] INFO  org.eclipse.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2014-07-22 17:54:21,349 [main] INFO  org.eclipse.jetty.server.AbstractConnector - Started SocketConnector@0.0.0.0:37856
2014-07-22 17:54:21,701 [main] INFO  org.eclipse.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2014-07-22 17:54:21,718 [main] INFO  org.eclipse.jetty.server.AbstractConnector - Started SelectChannelConnector@0.0.0.0:4040
2014-07-22 17:54:21,723 [main] INFO  org.apache.spark.ui.SparkUI - Started SparkUI at http://dco-node121-mgt.dco.ethz.ch:4040
2014-07-22 17:54:21,949 [main] WARN  org.apache.hadoop.util.NativeCodeLoader - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2014-07-22 17:54:22,590 [main] INFO  org.apache.spark.scheduler.EventLoggingListener - Logging events to hdfs://dco-node121.dco.ethz.ch:54310/spark_event_log/word-count--input=hdfs---dco-node121.dco.ethz.ch-54310-cw-combined,-output=hdfs---dco-node121.dco.ethz.ch-54310-cw-wordcount,-minpartitions=10-1406044462044
2014-07-22 17:54:22,800 [main] INFO  org.apache.spark.SparkContext - Added JAR file:/disk3/user_work/runs/word_count2/run.jar at http://172.31.109.131:37856/jars/run.jar with timestamp 1406044462799
2014-07-22 17:54:22,864 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Connecting to master spark://dco-node121.dco.ethz.ch:7077...
2014-07-22 17:54:23,124 [main] INFO  org.apache.spark.storage.MemoryStore - ensureFreeSpace(231905) called with curMem=0, maxMem=43218213273
2014-07-22 17:54:23,127 [main] INFO  org.apache.spark.storage.MemoryStore - Block broadcast_0 stored as values to memory (estimated size 226.5 KB, free 40.2 GB)
2014-07-22 17:54:23,202 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Connected to Spark cluster with app ID app-20140722175423-0002
2014-07-22 17:54:23,204 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175423-0002/0 on worker-20140722175355-dco-node136-mgt.dco.ethz.ch-36984 (dco-node136-mgt.dco.ethz.ch:36984) with 16 cores
2014-07-22 17:54:23,206 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175423-0002/0 on hostPort dco-node136-mgt.dco.ethz.ch:36984 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:23,207 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175423-0002/1 on worker-20140722175345-dco-node121-mgt.dco.ethz.ch-58834 (dco-node121-mgt.dco.ethz.ch:58834) with 16 cores
2014-07-22 17:54:23,208 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175423-0002/1 on hostPort dco-node121-mgt.dco.ethz.ch:58834 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:23,208 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175423-0002/2 on worker-20140722175345-dco-node123-mgt.dco.ethz.ch-35766 (dco-node123-mgt.dco.ethz.ch:35766) with 16 cores
2014-07-22 17:54:23,209 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175423-0002/2 on hostPort dco-node123-mgt.dco.ethz.ch:35766 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:23,209 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175423-0002/3 on worker-20140722175357-dco-node126-mgt.dco.ethz.ch-43297 (dco-node126-mgt.dco.ethz.ch:43297) with 16 cores
2014-07-22 17:54:23,210 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175423-0002/3 on hostPort dco-node126-mgt.dco.ethz.ch:43297 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:23,210 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175423-0002/4 on worker-20140722175345-dco-node127-mgt.dco.ethz.ch-52050 (dco-node127-mgt.dco.ethz.ch:52050) with 16 cores
2014-07-22 17:54:23,211 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175423-0002/4 on hostPort dco-node127-mgt.dco.ethz.ch:52050 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:23,211 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175423-0002/5 on worker-20140722175345-dco-node122-mgt.dco.ethz.ch-54808 (dco-node122-mgt.dco.ethz.ch:54808) with 16 cores
2014-07-22 17:54:23,211 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175423-0002/5 on hostPort dco-node122-mgt.dco.ethz.ch:54808 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:23,212 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175423-0002/6 on worker-20140722175345-dco-node129-mgt.dco.ethz.ch-50929 (dco-node129-mgt.dco.ethz.ch:50929) with 16 cores
2014-07-22 17:54:23,214 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Granted executor ID app-20140722175423-0002/6 on hostPort dco-node129-mgt.dco.ethz.ch:50929 with 16 cores, 70.0 GB RAM
2014-07-22 17:54:23,214 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.deploy.client.AppClient$ClientActor - Executor added: app-20140722175423-0002/7 on worker-20140722175356-dco-node135-mgt.dco.ethz.ch-58522 (dco-node135-mgt.dco.ethz.ch:58522) with 16 cores
